Date,City,Country,% Change In Waze Driven Miles/KMs
"Jun 3, 2020",Lisbon,Portugal,-0.53
"Jun 3, 2020",Tampa,United States,-0.53
"Jun 3, 2020",Phoenix,United States,-0.53
"Jun 3, 2020",Salvador,Brazil,-0.53
"Jun 3, 2020",Santiago,Chile,-0.53
"Jun 3, 2020",Manchester,United Kingdom,-0.53
"Jun 3, 2020",Seattle,United States,-0.53
"Jun 3, 2020",Guadalajara,Mexico,-0.52
"Jun 3, 2020",Oakland,United States,-0.51
"Jun 3, 2020",Washington,United States,-0.51
"Jun 3, 2020",Chicago,United States,-0.51
"Jun 3, 2020",Denver,United States,-0.51
"Jun 3, 2020",Boston,United States,-0.5
"Jun 3, 2020",Detroit,United States,-0.5
"Jun 3, 2020",Toronto,Canada,-0.5
"Jun 3, 2020",Dallas,United States,-0.49
"Jun 3, 2020",Fortaleza,Brazil,-0.49
"Jun 3, 2020",Puebla City,Mexico,-0.49
"Jun 3, 2020",Charlotte,United States,-0.49
"Jun 3, 2020",Fort Lauderdale,United States,-0.49
"Jun 3, 2020",Atlanta,United States,-0.49
"Jun 3, 2020",Houston,United States,-0.48
"Jun 3, 2020",Las Condes,Chile,-0.48
"Jun 3, 2020",Philadelphia,United States,-0.48
"Jun 3, 2020",Santiago De Queretaro,Mexico,-0.48
"Jun 3, 2020",Sao Paulo,Brazil,-0.48
"Jun 3, 2020",Hartford,United States,-0.47
"Jun 3, 2020",Orlando,United States,-0.47
"Jun 3, 2020",Manila,Philippines,-0.47
"Jun 3, 2020",Ipoh,Malaysia,-0.46
"Jun 3, 2020",San Antonio,United States,-0.46
"Jun 3, 2020",Krakow,Poland,-0.46
"Jun 3, 2020",Vaughan,Canada,-0.45
"Jun 3, 2020",Nashville,United States,-0.45
"Jun 3, 2020",Montreal,Canada,-0.45
"Jun 3, 2020",San Jose,Costa Rica,-0.45
"Jun 3, 2020",Doha,Qatar,-0.44
"Jun 3, 2020",Melbourne,Australia,-0.44
"Jun 3, 2020",Brussels,Belgium,-0.43
"Jun 3, 2020",Kuala Lumpur,Malaysia,-0.43
"Jun 3, 2020",Warsaw,Poland,-0.43
"Jun 3, 2020",Tangerang,Indonesia,-0.43
"Jun 3, 2020",Gold Coast,Australia,-0.43
"Jun 3, 2020",New York,United States,-0.43
"Jun 3, 2020",Sacramento,United States,-0.42
"Jun 3, 2020",Quebec City,Canada,-0.42
"Jun 3, 2020",Belo Horizonte,Brazil,-0.42
"Jun 3, 2020",Milan,Italy,-0.42
"Jun 3, 2020",Guarulhos,Brazil,-0.41
"Jun 3, 2020",Raleigh,United States,-0.41
"Jun 3, 2020",Ghent,Belgium,-0.41
"Jun 3, 2020",Singapore,Singapore,-0.4
"Jun 3, 2020",Calgary,Canada,-0.4
"Jun 3, 2020",Curitiba,Brazil,-0.4
"Jun 3, 2020",Johor Bahru,Malaysia,-0.39
"Jun 3, 2020",Antwerp,Belgium,-0.39
"Jun 3, 2020",Baltimore,United States,-0.39
"Jun 3, 2020",London,United Kingdom,-0.39
"Jun 3, 2020",South Tangerang,Indonesia,-0.38
"Jun 3, 2020",Petaling Jaya,Malaysia,-0.35
"Jun 3, 2020",Rome,Italy,-0.33
"Jun 3, 2020",Montevideo,Uruguay,-0.33
"Jun 3, 2020",Fort Worth,United States,-0.32
"Jun 3, 2020",Puchong,Malaysia,-0.31
"Jun 3, 2020",Lyon,France,-0.29
"Jun 3, 2020",Porto Alegre,Brazil,-0.28
"Jun 3, 2020",Shah Alam,Malaysia,-0.27
"Jun 3, 2020",Toulouse,France,-0.25
"Jun 3, 2020",Maipu,Chile,-0.25
"Jun 3, 2020",Lille,France,-0.24
"Jun 3, 2020",Hamilton,Canada,-0.22
"Jun 3, 2020",Bratislava,Slovakia,-0.21
"Jun 3, 2020",Marseille,France,-0.2
"Jun 3, 2020",Sydney,Australia,-0.18
"Jun 3, 2020",Jerusalem,Israel,-0.18
"Jun 3, 2020",Bucharest,Romania,-0.18
"Jun 3, 2020",Kaunas,Lithuania,-0.17
"Jun 3, 2020",Brisbane,Australia,-0.16
"Jun 3, 2020",Budapest,Hungary,-0.15
"Jun 3, 2020",Berlin,Germany,-0.14
"Jun 3, 2020",Perth,Australia,-0.13
"Jun 3, 2020",Bordeaux,France,-0.13
"Jun 3, 2020",Ramat Gan,Israel,-0.09
"Jun 3, 2020",Paris,France,-0.08
"Jun 3, 2020",Stockholm,Sweden,-0.08
"Jun 3, 2020",Petah Tikva,Israel,-0.08
"Jun 3, 2020",Rotterdam,Netherlands,-0.07
"Jun 3, 2020",Vilnius,Lithuania,-0.05
"Jun 3, 2020",Tel Aviv-Yafo,Israel,-0.04
"Jun 3, 2020",Prague,Czechia,-0.04
"Jun 3, 2020",Riga,Latvia,-0.03
"Jun 3, 2020",Rishon Letsiyon,Israel,-0.03
"Jun 3, 2020",Haifa,Israel,-0.02
"Jun 3, 2020",Be'er Sheva,Israel,-0.01
"Jun 3, 2020",Brno,Czechia,0.0
"Jun 3, 2020",Lviv,Ukraine,0.34
"Jun 3, 2020",Kyiv,Ukraine,0.36
"Jun 2, 2020",Luton,United Kingdom,-0.8
"Jun 2, 2020",Vitoria,Brazil,-0.78
"Jun 2, 2020",Miami Beach,United States,-0.77
"Jun 2, 2020",Medellin,Colombia,-0.75
"Jun 2, 2020",Mississauga,Canada,-0.71
"Jun 2, 2020",Brasilia,Brazil,-0.68
"Jun 2, 2020",Lima,Peru,-0.67
"Jun 2, 2020",Jersey City,United States,-0.66
"Jun 2, 2020",Irvine,United States,-0.66
"Jun 2, 2020",Makati,Philippines,-0.64
"Jun 2, 2020",Cali,Colombia,-0.63
"Jun 2, 2020",Monterrey,Mexico,-0.63
"Jun 2, 2020",Mexico City,Mexico,-0.63
"Jun 2, 2020",Cincinnati,United States,-0.62
"Jun 2, 2020",Recife,Brazil,-0.62
"Jun 2, 2020",Phoenix,United States,-0.62
"Jun 2, 2020",Vaughan,Canada,-0.62
"Jun 2, 2020",Denver,United States,-0.62
"Jun 2, 2020",San Francisco,United States,-0.61
"Jun 2, 2020",Los Angeles,United States,-0.61
"Jun 2, 2020",Florianopolis,Brazil,-0.61
"Jun 2, 2020",Madrid,Spain,-0.61
"Jun 2, 2020",San Diego,United States,-0.61
"Jun 2, 2020",San Jose,United States,-0.61
"Jun 2, 2020",Bogota,Colombia,-0.6
"Jun 2, 2020",Detroit,United States,-0.59
"Jun 2, 2020",Ottawa,Canada,-0.58
"Jun 2, 2020",Jakarta,Indonesia,-0.58
"Jun 2, 2020",Quezon City,Philippines,-0.58
"Jun 2, 2020",Buenos Aires,Argentina,-0.58
"Jun 2, 2020",Santiago De Queretaro,Mexico,-0.57
"Jun 2, 2020",Fort Lauderdale,United States,-0.56
"Jun 2, 2020",Austin,United States,-0.56
"Jun 2, 2020",Boston,United States,-0.56
"Jun 2, 2020",Miami,United States,-0.56
"Jun 2, 2020",Tampa,United States,-0.55
"Jun 2, 2020",Barcelona,Spain,-0.54
"Jun 2, 2020",Pittsburgh,United States,-0.54
"Jun 2, 2020",Ipoh,Malaysia,-0.54
"Jun 2, 2020",Oakland,United States,-0.54
"Jun 2, 2020",Washington,United States,-0.53
"Jun 2, 2020",New Orleans,United States,-0.53
"Jun 2, 2020",Lisbon,Portugal,-0.53
"Jun 2, 2020",Antwerp,Belgium,-0.52
"Jun 2, 2020",Orlando,United States,-0.51
"Jun 2, 2020",Salvador,Brazil,-0.51
"Jun 2, 2020",Atlanta,United States,-0.51
"Jun 2, 2020",Chicago,United States,-0.51
"Jun 2, 2020",Las Condes,Chile,-0.51
"Jun 2, 2020",Toronto,Canada,-0.51
"Jun 2, 2020",Rio De Janeiro,Brazil,-0.5
"Jun 2, 2020",Philadelphia,United States,-0.5
"Jun 2, 2020",Portland,United States,-0.5
"Jun 2, 2020",Rome,Italy,-0.5
"Jun 2, 2020",Manchester,United Kingdom,-0.49
"Jun 2, 2020",Dallas,United States,-0.49
"Jun 2, 2020",Quito,Ecuador,-0.49
"Jun 2, 2020",Zapopan,Mexico,-0.49
"Jun 2, 2020",Santiago,Chile,-0.48
"Jun 2, 2020",Birmingham,United Kingdom,-0.48
"Jun 2, 2020",Seattle,United States,-0.48
"Jun 2, 2020",Charlotte,United States,-0.47
"Jun 2, 2020",Liverpool,United Kingdom,-0.47
"Jun 2, 2020",San Antonio,United States,-0.46
"Jun 2, 2020",Puebla City,Mexico,-0.46
"Jun 2, 2020",Ghent,Belgium,-0.46
"Jun 2, 2020",Brussels,Belgium,-0.46
"Jun 2, 2020",Houston,United States,-0.45
"Jun 2, 2020",Nashville,United States,-0.45
"Jun 2, 2020",Lille,France,-0.43
"Jun 2, 2020",Raleigh,United States,-0.43
"Jun 2, 2020",Sacramento,United States,-0.43
"Jun 2, 2020",Manila,Philippines,-0.43
"Jun 2, 2020",Sao Paulo,Brazil,-0.42
"Jun 2, 2020",Kuala Lumpur,Malaysia,-0.42
"Jun 2, 2020",Belo Horizonte,Brazil,-0.42
"Jun 2, 2020",Cape Town,South Africa,-0.41
"Jun 2, 2020",Montevideo,Uruguay,-0.41
"Jun 2, 2020",Guadalajara,Mexico,-0.41
"Jun 2, 2020",Montreal,Canada,-0.41
"Jun 2, 2020",Amsterdam,Netherlands,-0.4
"Jun 2, 2020",Baltimore,United States,-0.4
"Jun 2, 2020",Fortaleza,Brazil,-0.4
"Jun 2, 2020",Johor Bahru,Malaysia,-0.4
"Jun 2, 2020",Cambridge,United States,-0.4
"Jun 2, 2020",New York,United States,-0.4
"Jun 2, 2020",Petaling Jaya,Malaysia,-0.38
"Jun 2, 2020",Milan,Italy,-0.38
"Jun 2, 2020",Minneapolis,United States,-0.38
"Jun 2, 2020",Guarulhos,Brazil,-0.37
"Jun 2, 2020",San Jose,Costa Rica,-0.37
"Jun 2, 2020",Singapore,Singapore,-0.36
"Jun 2, 2020",Hartford,United States,-0.36
"Jun 2, 2020",Rotterdam,Netherlands,-0.35
"Jun 2, 2020",Doha,Qatar,-0.35
"Jun 2, 2020",London,United Kingdom,-0.34
"Jun 2, 2020",Krakow,Poland,-0.32
"Jun 2, 2020",South Tangerang,Indonesia,-0.32
"Jun 2, 2020",Porto Alegre,Brazil,-0.31
"Jun 2, 2020",Melbourne,Australia,-0.31
"Jun 2, 2020",Maipu,Chile,-0.3
"Jun 2, 2020",Bekasi,Indonesia,-0.3
"Jun 2, 2020",Perth,Australia,-0.29
"Jun 2, 2020",Curitiba,Brazil,-0.28
"Jun 2, 2020",Bristol,United Kingdom,-0.27
"Jun 2, 2020",Fort Worth,United States,-0.27
"Jun 2, 2020",Warsaw,Poland,-0.26
"Jun 2, 2020",Toulouse,France,-0.26
"Jun 2, 2020",Shah Alam,Malaysia,-0.25
"Jun 2, 2020",Bratislava,Slovakia,-0.24
"Jun 2, 2020",Bordeaux,France,-0.23
"Jun 2, 2020",Hamilton,Canada,-0.22
"Jun 2, 2020",Bucharest,Romania,-0.2
"Jun 2, 2020",Gold Coast,Australia,-0.19
"Jun 2, 2020",Jerusalem,Israel,-0.18
"Jun 2, 2020",Calgary,Canada,-0.17
"Jun 2, 2020",Petah Tikva,Israel,-0.17
"Jun 2, 2020",Puchong,Malaysia,-0.17
"Jun 2, 2020",Marseille,France,-0.16
"Jun 2, 2020",Brisbane,Australia,-0.15
"Jun 2, 2020",Kaunas,Lithuania,-0.14
"Jun 2, 2020",Berlin,Germany,-0.12
"Jun 2, 2020",Budapest,Hungary,-0.11
"Jun 2, 2020",Lyon,France,-0.09
"Jun 2, 2020",Ramat Gan,Israel,-0.08
"Jun 2, 2020",Sydney,Australia,-0.06
"Jun 2, 2020",Tel Aviv-Yafo,Israel,-0.05
"Jun 2, 2020",Haifa,Israel,-0.04
"Jun 2, 2020",Riga,Latvia,-0.04
"Jun 2, 2020",Vilnius,Lithuania,-0.04
"Jun 2, 2020",Be'er Sheva,Israel,-0.04
"Jun 2, 2020",Brno,Czechia,-0.03
"Jun 2, 2020",Paris,France,-0.03
"Jun 2, 2020",Prague,Czechia,-0.02
"Jun 2, 2020",Rishon Letsiyon,Israel,-0.01
"Jun 2, 2020",Stockholm,Sweden,0.02
"Jun 2, 2020",Lviv,Ukraine,0.12
"Jun 2, 2020",Quebec City,Canada,0.19
"Jun 2, 2020",Kyiv,Ukraine,0.36
"Jun 1, 2020",Lviv,Ukraine,-0.81
"Jun 1, 2020",Luton,United Kingdom,-0.78
"Jun 1, 2020",Jakarta,Indonesia,-0.77
"Jun 1, 2020",Las Condes,Chile,-0.76
"Jun 1, 2020",Medellin,Colombia,-0.71
"Jun 1, 2020",Lima,Peru,-0.7
"Jun 1, 2020",Brussels,Belgium,-0.69
"Jun 1, 2020",Cape Town,South Africa,-0.68
"Jun 1, 2020",Makati,Philippines,-0.63
"Jun 1, 2020",Barcelona,Spain,-0.63
"Jun 1, 2020",Santiago,Chile,-0.63
"Jun 1, 2020",Madrid,Spain,-0.62
"Jun 1, 2020",Irvine,United States,-0.62
"Jun 1, 2020",Tampa,United States,-0.61
"Jun 1, 2020",Brasilia,Brazil,-0.61
"Jun 1, 2020",Mexico City,Mexico,-0.6
"Jun 1, 2020",Bogota,Colombia,-0.6
"Jun 1, 2020",Maipu,Chile,-0.59
"Jun 1, 2020",Quezon City,Philippines,-0.59
"Jun 1, 2020",Antwerp,Belgium,-0.58
"Jun 1, 2020",Buenos Aires,Argentina,-0.57
"Jun 1, 2020",Hartford,United States,-0.57
"Jun 1, 2020",San Francisco,United States,-0.57
"Jun 1, 2020",Denver,United States,-0.56
"Jun 1, 2020",Ottawa,Canada,-0.56
"Jun 1, 2020",Zapopan,Mexico,-0.56
"Jun 1, 2020",Boston,United States,-0.55
"Jun 1, 2020",Los Angeles,United States,-0.54
"Jun 1, 2020",Cali,Colombia,-0.53
"Jun 1, 2020",San Jose,United States,-0.53
"Jun 1, 2020",Recife,Brazil,-0.53
"Jun 1, 2020",Portland,United States,-0.53
"Jun 1, 2020",Florianopolis,Brazil,-0.52
"Jun 1, 2020",Bristol,United Kingdom,-0.51
"Jun 1, 2020",San Diego,United States,-0.51
"Jun 1, 2020",New Orleans,United States,-0.51
"Jun 1, 2020",Monterrey,Mexico,-0.51
"Jun 1, 2020",Vitoria,Brazil,-0.51
"Jun 1, 2020",Rome,Italy,-0.51
"Jun 1, 2020",Austin,United States,-0.51
"Jun 1, 2020",Orlando,United States,-0.49
"Jun 1, 2020",Vaughan,Canada,-0.49
"Jun 1, 2020",Salvador,Brazil,-0.49
"Jun 1, 2020",Tangerang,Indonesia,-0.48
"Jun 1, 2020",Bekasi,Indonesia,-0.48
"Jun 1, 2020",Lisbon,Portugal,-0.48
"Jun 1, 2020",Jersey City,United States,-0.47
"Jun 1, 2020",Birmingham,United Kingdom,-0.47
"Jun 1, 2020",Manchester,United Kingdom,-0.47
"Jun 1, 2020",Chicago,United States,-0.47
"Jun 1, 2020",Rio De Janeiro,Brazil,-0.47
"Jun 1, 2020",Ghent,Belgium,-0.47
"Jun 1, 2020",Santiago De Queretaro,Mexico,-0.47
"Jun 1, 2020",Singapore,Singapore,-0.47
"Jun 1, 2020",Ipoh,Malaysia,-0.46
"Jun 1, 2020",San Jose,Costa Rica,-0.46
"Jun 1, 2020",Atlanta,United States,-0.46
"Jun 1, 2020",Seattle,United States,-0.46
"Jun 1, 2020",Quebec City,Canada,-0.45
"Jun 1, 2020",Doha,Qatar,-0.45
"Jun 1, 2020",Puebla City,Mexico,-0.45
"Jun 1, 2020",Liverpool,United Kingdom,-0.45
"Jun 1, 2020",Philadelphia,United States,-0.44
"Jun 1, 2020",Pittsburgh,United States,-0.44
"Jun 1, 2020",Milan,Italy,-0.44
"Jun 1, 2020",Melbourne,Australia,-0.44
"Jun 1, 2020",Amsterdam,Netherlands,-0.43
"Jun 1, 2020",Fortaleza,Brazil,-0.43
"Jun 1, 2020",Manila,Philippines,-0.43
"Jun 1, 2020",Houston,United States,-0.43
"Jun 1, 2020",Oakland,United States,-0.43
"Jun 1, 2020",Mississauga,Canada,-0.43
"Jun 1, 2020",San Antonio,United States,-0.42
"Jun 1, 2020",Washington,United States,-0.42
"Jun 1, 2020",Kuala Lumpur,Malaysia,-0.42
"Jun 1, 2020",Johor Bahru,Malaysia,-0.42
"Jun 1, 2020",Charlotte,United States,-0.41
"Jun 1, 2020",Sacramento,United States,-0.41
"Jun 1, 2020",Dallas,United States,-0.41
"Jun 1, 2020",Quito,Ecuador,-0.4
"Jun 1, 2020",Guadalajara,Mexico,-0.4
"Jun 1, 2020",Toronto,Canada,-0.4
"Jun 1, 2020",Montreal,Canada,-0.4
"Jun 1, 2020",Cambridge,United States,-0.4
"Jun 1, 2020",Nashville,United States,-0.39
"Jun 1, 2020",Belo Horizonte,Brazil,-0.39
"Jun 1, 2020",Miami,United States,-0.39
"Jun 1, 2020",Fort Worth,United States,-0.38
"Jun 1, 2020",Fort Lauderdale,United States,-0.38
"Jun 1, 2020",Sao Paulo,Brazil,-0.37
"Jun 1, 2020",Detroit,United States,-0.37
"Jun 1, 2020",Guarulhos,Brazil,-0.36
"Jun 1, 2020",Petaling Jaya,Malaysia,-0.36
"Jun 1, 2020",London,United Kingdom,-0.36
"Jun 1, 2020",Phoenix,United States,-0.36
"Jun 1, 2020",Calgary,Canada,-0.35
"Jun 1, 2020",Raleigh,United States,-0.35
"Jun 1, 2020",Baltimore,United States,-0.34
"Jun 1, 2020",Miami Beach,United States,-0.33
"Jun 1, 2020",New York,United States,-0.33
"Jun 1, 2020",Montevideo,Uruguay,-0.33
"Jun 1, 2020",Toulouse,France,-0.33
"Jun 1, 2020",Perth,Australia,-0.32
"Jun 1, 2020",Cincinnati,United States,-0.3
"Jun 1, 2020",Sydney,Australia,-0.28
"Jun 1, 2020",Porto Alegre,Brazil,-0.27
"Jun 1, 2020",Shah Alam,Malaysia,-0.27
"Jun 1, 2020",Krakow,Poland,-0.26
"Jun 1, 2020",Warsaw,Poland,-0.25
"Jun 1, 2020",Marseille,France,-0.25
"Jun 1, 2020",Curitiba,Brazil,-0.23
"Jun 1, 2020",Gold Coast,Australia,-0.2
"Jun 1, 2020",Brisbane,Australia,-0.19
"Jun 1, 2020",Jerusalem,Israel,-0.19
"Jun 1, 2020",South Tangerang,Indonesia,-0.18
"Jun 1, 2020",Rotterdam,Netherlands,-0.18
"Jun 1, 2020",Puchong,Malaysia,-0.17
"Jun 1, 2020",Vilnius,Lithuania,-0.16
"Jun 1, 2020",Stockholm,Sweden,-0.16
"Jun 1, 2020",Bratislava,Slovakia,-0.14
"Jun 1, 2020",Brno,Czechia,-0.14
"Jun 1, 2020",Hamilton,Canada,-0.13
"Jun 1, 2020",Budapest,Hungary,-0.12
"Jun 1, 2020",Petah Tikva,Israel,-0.1
"Jun 1, 2020",Bordeaux,France,-0.08
"Jun 1, 2020",Paris,France,-0.07
"Jun 1, 2020",Lille,France,-0.07
"Jun 1, 2020",Ramat Gan,Israel,-0.06
"Jun 1, 2020",Haifa,Israel,-0.04
"Jun 1, 2020",Lyon,France,-0.04
"Jun 1, 2020",Prague,Czechia,-0.04
"Jun 1, 2020",Tel Aviv-Yafo,Israel,-0.03
"Jun 1, 2020",Rishon Letsiyon,Israel,-0.02
"Jun 1, 2020",Minneapolis,United States,-0.02
"Jun 1, 2020",Be'er Sheva,Israel,-0.01
"Jun 1, 2020",Kaunas,Lithuania,0.0
"Jun 1, 2020",Riga,Latvia,0.03
"Jun 1, 2020",Bucharest,Romania,0.06
"Jun 1, 2020",Berlin,Germany,0.22
"Jun 1, 2020",Kyiv,Ukraine,0.31
"May 31, 2020",Lima,Peru,-0.93
"May 31, 2020",Las Condes,Chile,-0.84
"May 31, 2020",Barcelona,Spain,-0.84
"May 31, 2020",Birmingham,United Kingdom,-0.83
"May 31, 2020",Quito,Ecuador,-0.8
"May 31, 2020",Buenos Aires,Argentina,-0.78
"May 31, 2020",Brasilia,Brazil,-0.78
"May 31, 2020",Cali,Colombia,-0.77
"May 31, 2020",Miami Beach,United States,-0.76
"May 31, 2020",Jakarta,Indonesia,-0.76
"May 31, 2020",Madrid,Spain,-0.75
"May 31, 2020",Medellin,Colombia,-0.73
"May 31, 2020",Krakow,Poland,-0.73
"May 31, 2020",Tangerang,Indonesia,-0.71
"May 31, 2020",Florianopolis,Brazil,-0.71
"May 31, 2020",Santiago,Chile,-0.7
"May 31, 2020",Makati,Philippines,-0.7
"May 31, 2020",Quezon City,Philippines,-0.7
"May 31, 2020",Manila,Philippines,-0.68
"May 31, 2020",Mexico City,Mexico,-0.68
"May 31, 2020",Bogota,Colombia,-0.68
"May 31, 2020",Milan,Italy,-0.67
"May 31, 2020",Irvine,United States,-0.67
"May 31, 2020",Rio De Janeiro,Brazil,-0.65
"May 31, 2020",Salvador,Brazil,-0.65
"May 31, 2020",Recife,Brazil,-0.65
"May 31, 2020",Maipu,Chile,-0.64
"May 31, 2020",Ipoh,Malaysia,-0.64
"May 31, 2020",Luton,United Kingdom,-0.62
"May 31, 2020",New Orleans,United States,-0.62
"May 31, 2020",Fort Lauderdale,United States,-0.62
"May 31, 2020",Bekasi,Indonesia,-0.61
"May 31, 2020",Portland,United States,-0.61
"May 31, 2020",San Jose,Costa Rica,-0.61
"May 31, 2020",Lisbon,Portugal,-0.58
"May 31, 2020",San Francisco,United States,-0.57
"May 31, 2020",Fortaleza,Brazil,-0.57
"May 31, 2020",Cape Town,South Africa,-0.57
"May 31, 2020",Monterrey,Mexico,-0.56
"May 31, 2020",Boston,United States,-0.55
"May 31, 2020",Rome,Italy,-0.55
"May 31, 2020",Belo Horizonte,Brazil,-0.55
"May 31, 2020",Kuala Lumpur,Malaysia,-0.55
"May 31, 2020",Tampa,United States,-0.54
"May 31, 2020",Toulouse,France,-0.54
"May 31, 2020",Ghent,Belgium,-0.54
"May 31, 2020",Montevideo,Uruguay,-0.53
"May 31, 2020",Brussels,Belgium,-0.53
"May 31, 2020",Guadalajara,Mexico,-0.52
"May 31, 2020",Antwerp,Belgium,-0.52
"May 31, 2020",Johor Bahru,Malaysia,-0.52
"May 31, 2020",Sao Paulo,Brazil,-0.52
"May 31, 2020",Oakland,United States,-0.51
"May 31, 2020",Denver,United States,-0.51
"May 31, 2020",Zapopan,Mexico,-0.51
"May 31, 2020",Petaling Jaya,Malaysia,-0.51
"May 31, 2020",Liverpool,United Kingdom,-0.51
"May 31, 2020",San Diego,United States,-0.51
"May 31, 2020",Los Angeles,United States,-0.51
"May 31, 2020",Puebla City,Mexico,-0.51
"May 31, 2020",Santiago De Queretaro,Mexico,-0.5
"May 31, 2020",Mississauga,Canada,-0.5
"May 31, 2020",Melbourne,Australia,-0.49
"May 31, 2020",Manchester,United Kingdom,-0.49
"May 31, 2020",London,United Kingdom,-0.49
"May 31, 2020",Amsterdam,Netherlands,-0.49
"May 31, 2020",Shah Alam,Malaysia,-0.48
"May 31, 2020",Singapore,Singapore,-0.48
"May 31, 2020",Bordeaux,France,-0.48
"May 31, 2020",Washington,United States,-0.48
"May 31, 2020",San Jose,United States,-0.46
"May 31, 2020",Ottawa,Canada,-0.46
"May 31, 2020",Lyon,France,-0.46
"May 31, 2020",Guarulhos,Brazil,-0.46
"May 31, 2020",Doha,Qatar,-0.45
"May 31, 2020",Orlando,United States,-0.45
"May 31, 2020",Puchong,Malaysia,-0.45
"May 31, 2020",Detroit,United States,-0.44
"May 31, 2020",Montreal,Canada,-0.44
"May 31, 2020",Cambridge,United States,-0.43
"May 31, 2020",Paris,France,-0.42
"May 31, 2020",New York,United States,-0.41
"May 31, 2020",Budapest,Hungary,-0.41
"May 31, 2020",Sacramento,United States,-0.41
"May 31, 2020",Cincinnati,United States,-0.4
"May 31, 2020",Curitiba,Brazil,-0.4
"May 31, 2020",Toronto,Canada,-0.39
"May 31, 2020",South Tangerang,Indonesia,-0.39
"May 31, 2020",Vitoria,Brazil,-0.38
"May 31, 2020",Atlanta,United States,-0.37
"May 31, 2020",Marseille,France,-0.37
"May 31, 2020",Seattle,United States,-0.37
"May 31, 2020",Philadelphia,United States,-0.37
"May 31, 2020",Bucharest,Romania,-0.37
"May 31, 2020",Vaughan,Canada,-0.37
"May 31, 2020",Sydney,Australia,-0.36
"May 31, 2020",Hamilton,Canada,-0.36
"May 31, 2020",San Antonio,United States,-0.36
"May 31, 2020",Miami,United States,-0.36
"May 31, 2020",Houston,United States,-0.35
"May 31, 2020",Pittsburgh,United States,-0.35
"May 31, 2020",Austin,United States,-0.34
"May 31, 2020",Bristol,United Kingdom,-0.33
"May 31, 2020",Warsaw,Poland,-0.33
"May 31, 2020",Lille,France,-0.32
"May 31, 2020",Dallas,United States,-0.32
"May 31, 2020",Raleigh,United States,-0.31
"May 31, 2020",Hartford,United States,-0.31
"May 31, 2020",Charlotte,United States,-0.3
"May 31, 2020",Chicago,United States,-0.3
"May 31, 2020",Fort Worth,United States,-0.29
"May 31, 2020",Bratislava,Slovakia,-0.29
"May 31, 2020",Nashville,United States,-0.28
"May 31, 2020",Baltimore,United States,-0.24
"May 31, 2020",Porto Alegre,Brazil,-0.23
"May 31, 2020",Rotterdam,Netherlands,-0.22
"May 31, 2020",Quebec City,Canada,-0.22
"May 31, 2020",Brisbane,Australia,-0.21
"May 31, 2020",Calgary,Canada,-0.21
"May 31, 2020",Phoenix,United States,-0.19
"May 31, 2020",Lviv,Ukraine,-0.17
"May 31, 2020",Jerusalem,Israel,-0.17
"May 31, 2020",Brno,Czechia,-0.16
"May 31, 2020",Jersey City,United States,-0.16
"May 31, 2020",Petah Tikva,Israel,-0.1
"May 31, 2020",Minneapolis,United States,-0.06
"May 31, 2020",Perth,Australia,-0.05
"May 31, 2020",Ramat Gan,Israel,-0.03
"May 31, 2020",Be'er Sheva,Israel,-0.02
"May 31, 2020",Haifa,Israel,-0.01
"May 31, 2020",Vilnius,Lithuania,0.0
"May 31, 2020",Tel Aviv-Yafo,Israel,0.01
"May 31, 2020",Gold Coast,Australia,0.02
"May 31, 2020",Rishon Letsiyon,Israel,0.02
"May 31, 2020",Prague,Czechia,0.02
"May 31, 2020",Stockholm,Sweden,0.06
"May 31, 2020",Kyiv,Ukraine,0.1
"May 31, 2020",Riga,Latvia,0.14
"May 31, 2020",Kaunas,Lithuania,0.15
"May 31, 2020",Berlin,Germany,0.2
"May 30, 2020",Brasilia,Brazil,-0.83
"May 30, 2020",Barcelona,Spain,-0.81
"May 30, 2020",Quito,Ecuador,-0.79
"May 30, 2020",Cali,Colombia,-0.78
"May 30, 2020",Ipoh,Malaysia,-0.77
"May 30, 2020",Makati,Philippines,-0.77
"May 30, 2020",Quezon City,Philippines,-0.76
"May 30, 2020",New Orleans,United States,-0.76
"May 30, 2020",Jakarta,Indonesia,-0.75
"May 30, 2020",Liverpool,United Kingdom,-0.71
"May 30, 2020",Manila,Philippines,-0.71
"May 30, 2020",Lima,Peru,-0.71
"May 30, 2020",Recife,Brazil,-0.71
"May 30, 2020",Florianopolis,Brazil,-0.7
"May 30, 2020",Bekasi,Indonesia,-0.7
"May 30, 2020",Portland,United States,-0.68
"May 30, 2020",Medellin,Colombia,-0.67
"May 30, 2020",Mexico City,Mexico,-0.67
"May 30, 2020",San Jose,Costa Rica,-0.66
"May 30, 2020",Bogota,Colombia,-0.65
"May 30, 2020",San Francisco,United States,-0.65
"May 30, 2020",Tangerang,Indonesia,-0.65
"May 30, 2020",Brussels,Belgium,-0.64
"May 30, 2020",Krakow,Poland,-0.63
"May 30, 2020",Buenos Aires,Argentina,-0.63
"May 30, 2020",Lisbon,Portugal,-0.63
"May 30, 2020",Madrid,Spain,-0.63
"May 30, 2020",Zapopan,Mexico,-0.62
"May 30, 2020",Quebec City,Canada,-0.62
"May 30, 2020",Seattle,United States,-0.62
"May 30, 2020",Cape Town,South Africa,-0.61
